"WEB BROWSERS  –  ENGINES","","","","",
"www.rankingee.com/en/ranking/web-browsers-engines.html","","","","",
"A ranking of web browsers engines that are used by persons connecting from Estonia with Estonian web sites. The ranking is based on the number of page views concerning sites included in the gemiusTraffic study.","","","","",
"","","","","",
"","Gecko","WebKit/KHTML","MSIE","Opera",
"05.01.2009","32.92","2.23","62.05","2.76",
"12.01.2009","32.84","2.28","62.11","2.72",
"19.01.2009","33.38","2.30","61.69","2.58",
"26.01.2009","33.44","2.32","61.66","2.54",
"02.02.2009","33.23","2.41","61.85","2.47",
"09.02.2009","33.32","2.43","61.75","2.46",
"16.02.2009","33.55","2.57","61.35","2.48",
"23.02.2009","34.24","2.75","60.49","2.48",
"02.03.2009","34.07","2.85","60.54","2.50",
"09.03.2009","33.95","2.81","60.70","2.50",
"16.03.2009","34.28","2.85","60.36","2.48",
"23.03.2009","34.44","2.93","60.09","2.49",
"30.03.2009","35.16","3.05","59.28","2.46",
"06.04.2009","36.26","3.16","58.02","2.51",
"13.04.2009","35.66","3.21","58.61","2.47",
"20.04.2009","36.10","3.28","57.96","2.61",
"27.04.2009","36.58","3.38","57.32","2.67",
"04.05.2009","36.27","3.40","57.64","2.64",
"11.05.2009","36.30","3.41","57.64","2.60",
"18.05.2009","36.23","3.54","57.63","2.55",
"25.05.2009","36.56","3.63","57.16","2.60",
"01.06.2009","36.93","3.69","56.66","2.67",
"08.06.2009","36.73","3.87","56.66","2.69",
"15.06.2009","37.37","3.71","56.28","2.60",
"22.06.2009","38.58","3.89","54.78","2.71",
"29.06.2009","37.87","3.80","55.51","2.60",
"06.07.2009","37.66","3.77","55.83","2.53",
"13.07.2009","37.82","3.90","55.56","2.49",
"20.07.2009","37.70","3.83","55.68","2.56",
"27.07.2009","37.67","3.93","55.66","2.51",
"03.08.2009","37.29","4.00","55.92","2.59",
"10.08.2009","37.46","3.97","55.76","2.60",
"17.08.2009","38.15","4.13","54.87","2.65",
"24.08.2009","38.41","4.18","54.64","2.57",
"31.08.2009","38.09","4.18","54.89","2.65",
"07.09.2009","37.82","4.19","54.97","2.82",
"14.09.2009","38.19","4.31","54.48","2.82",
"21.09.2009","38.96","4.30","53.69","2.86",
"28.09.2009","38.55","4.41","53.98","2.86",
"05.10.2009","39.40","4.59","52.93","2.89",
"12.10.2009","39.22","4.66","52.97","2.95",
"19.10.2009","39.39","4.65","52.81","2.95",
"26.10.2009","39.60","4.82","52.35","3.04",
"02.11.2009","39.46","4.76","52.48","3.12",
"09.11.2009","39.31","4.85","52.65","2.99",
"16.11.2009","39.75","5.05","52.09","2.91",
"23.11.2009","39.49","5.11","52.20","3.02",
"30.11.2009","39.82","5.28","51.60","3.12",
"07.12.2009","40.27","5.39","51.12","3.03",
"14.12.2009","40.42","5.55","50.78","3.07",
"21.12.2009","41.70","5.85","49.15","3.12",
"28.12.2009","41.25","5.94","49.54","3.08",
"04.01.2010","40.44","5.99","50.26","3.12",
"11.01.2010","40.15","6.12","50.39","3.15",
"18.01.2010","40.12","6.04","50.52","3.11",
"25.01.2010","40.78","6.21","49.69","3.12",
"01.02.2010","41.33","6.36","49.00","3.11",
"08.02.2010","41.16","6.60","48.91","3.14",
"15.02.2010","41.05","6.69","48.93","3.14",
"22.02.2010","41.67","6.96","47.98","3.21",
"01.03.2010","41.23","6.93","48.40","3.25",
"08.03.2010","41.32","7.13","48.13","3.24",
"15.03.2010","41.51","7.25","47.78","3.26",
"22.03.2010","42.05","7.53","47.04","3.21",
"29.03.2010","42.34","7.77","46.47","3.24",
"05.04.2010","42.34","7.77","46.42","3.30",
"12.04.2010","42.59","7.94","46.06","3.23",
"19.04.2010","42.90","8.07","45.67","3.19",
"26.04.2010","42.57","8.14","45.86","3.25",
"03.05.2010","42.79","8.35","45.42","3.25",
