"08.02.2010","52.14","5.17","31.67","10.70",
"15.02.2010","52.45","5.39","31.09","10.74",
"22.02.2010","52.43","5.63","30.78","10.83",
"01.03.2010","52.36","5.73","30.83","10.74",
"08.03.2010","52.38","5.88","30.70","10.71",
"15.03.2010","52.69","6.07","30.26","10.62",
"22.03.2010","52.74","6.28","30.07","10.55",
"29.03.2010","53.28","6.58","29.12","10.65",
"05.04.2010","53.41","6.77","28.82","10.63",
"12.04.2010","52.60","6.67","30.05","10.32",
"19.04.2010","51.34","6.57","31.46","10.23",
"26.04.2010","50.54","6.67","32.12","10.22",
"03.05.2010","51.01","7.00","31.09","10.45",
"10.05.2010","50.13","6.93","32.34","10.14",
"17.05.2010","49.98","7.00","32.51","10.06",
"24.05.2010","49.93","7.13","32.21","10.26",
"31.05.2010","50.90","7.51","30.45","10.67",
"07.06.2010","50.11","7.49","31.55","10.36",
"14.06.2010","50.18","7.50","31.60","10.24",
"21.06.2010","50.29","7.68","31.28","10.26",
"28.06.2010","50.38","7.81","30.83","10.46",
"05.07.2010","50.19","7.85","31.08","10.36",
"12.07.2010","50.25","7.96","30.92","10.36",
"19.07.2010","50.18","8.13","30.82","10.38",
"26.07.2010","50.05","8.17","30.89","10.38",
"02.08.2010","50.17","8.33","30.57","10.41",
"09.08.2010","50.15","8.48","30.40","10.45",
"16.08.2010","50.20","8.69","30.13","10.46",
"23.08.2010","50.29","8.90","29.86","10.51",
"30.08.2010","50.18","9.00","29.87","10.54",
"06.09.2010","49.72","8.97","30.40","10.47",
"13.09.2010","49.57","9.10","30.44","10.44",
"20.09.2010","49.46","9.29","30.28","10.51",
"27.09.2010","49.38","9.40","30.32","10.44",
"04.10.2010","49.38","9.59","30.09","10.48",
"11.10.2010","49.28","9.81","29.98","10.48",
"18.10.2010","49.23","10.03","29.76","10.48",
"25.10.2010","49.19","10.29","29.51","10.50",
"01.11.2010","49.23","10.55","29.04","10.65",
"08.11.2010","49.53","10.80","28.34","10.80",
"15.11.2010","49.04","10.75","29.04","10.64",
"22.11.2010","48.87","10.85","29.15","10.59",
